"target"	"id"	"tokid"	"row"	"annotator"	"date"	"token"	"item"	"correct"	"mispronunciation"	"meaning"	"comment"	"file"	"int"	"on"	"off"	"cor"	"mp"	"outfile"	"rand"	"nb"	"rep"	"attempt"	"rown"	"included"	"Age"	"Sex"	"birthOrder"	"familyID"	"notes_familyID"	"monolingual"	"matEd"	"Cond"	"Date"	"Time"	"File"	"fastcode"	"fullcode"	"Notes"	"notes_demo"	"Where"	"Village"	"age.rounded"	"type"	"target_ortho"	"phono"	"ortho1"	"ortho2"	"ortho3"	"ortho4"	"ortho5"	"ortho6"	"ortho7"	"ortho8"	"avg_fr"	"avg_fr_cor"	"avg_fr_cor_ty"	"mp_uni"	"target_uni"	"nonfluent"	"tarlen"	"trafos"	"nchar"	"sub"	"del"	"ins"	"ld"	"nld"	"phon_score"
"diponate"	"c122"	"diponate 3"	29	"DY"	"10-Sep-19"	3	"diponate"	0	"chiponade"	"0"	""	"190830_0081S12_ch1"	62	206.617	208.427	NA	NA	"pairs/diponate_c122_1.wav"	"0,073161974"	3	"1"	"first"	54	"yes"	6	"B"	NA	"k c122"	"not_found"	"yes"	6	"2b"	20190830	"end 14:59"	"190830_0081S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	6.9	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	"tiponade"	"dipońate"	NA	8	"SMMMSMSM"	8	3	0	0	3	0.375	0.625
"diponate"	"c80"	"diponate 27"	53	"DY"	"10-Sep-19"	27	"diponate"	0	"chiponape"	"0"	""	"180101_0035S12_ch1"	58	208.4	209.702	NA	NA	"pairs/diponate_c80_1.wav"	"0,845471243"	27	"1"	"first"	11	"yes"	7	"B"	3	"17"	"old_familyID"	"no"	6	"5b"	20190827	""	"180101_0035S12"	NA	"yes"	"memorized?"	""	"on veranda (in public)"	"Village#1"	7.4	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	"tiponape"	"dipońate"	NA	8	"SMMMSMSM"	8	3	0	0	3	0.375	0.625
"diponate"	"c110"	"diponate 21"	47	"DY"	"10-Sep-19"	21	"diponate"	1	NA	NA	""	"190829_0066S12_ch1"	72	267.274	269.247	NA	NA	"pairs/diponate_c110_1.wav"	"0,682154242"	21	"1"	"first"	42	"yes"	5	"B"	1	"33"	"old_familyID"	"yes"	8	"18a"	20190829	"ended 16:03"	"190829_0066S12"	"names"	""	"weird weak articulations"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	5.2	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	NA	"dipońate"	NA	8	"MMMMMMMM"	8	NA	NA	NA	NA	0	1
"diponate"	"c72"	"diponate 18"	44	"DY"	"10-Sep-19"	18	"diponate"	0	"chi-po-nade"	"0"	""	"190825_0023_ch1"	66	412.95	414.621	NA	NA	"pairs/diponate_c72_2.wav"	"0,547986755"	18	"2"	"subsequent"	3	"yes"	4	"B"	5	"3"	"old_familyID"	"no"	10	"2b"	20190826	"15:47"	"190825_0023"	NA	"yes"	"sib to c71"	""	"in house"	"Village#1"	4.8	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	"tiponade"	"dipońate"	1	8	"SMMMSMSM"	8	3	0	0	3	0.375	0.625
"diponate"	"c94"	"diponate 24"	50	"DY"	"10-Sep-19"	24	"diponate"	1	NA	NA	""	"180102_0049S12_ch1"	50	424.866	426.505	NA	NA	"pairs/diponate_c94_1.wav"	"0,786069081"	24	"1"	"first"	25	"yes"	7	"B"	2	"21"	"old_familyID"	"yes"	10	"13b"	20190828	"12:17"	"180101_0049S12"	"names"	""	""	""	"in house"	"Village#2"	7.4	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	NA	"dipońate"	NA	8	"MMMMMMMM"	8	NA	NA	NA	NA	0	1
"diponate"	"c81"	"diponate 12"	38	"DY"	"10-Sep-19"	12	"diponate"	1	NA	NA	""	"180101_0036S12_ch1"	82	316.958	318.171	NA	NA	"pairs/diponate_c81_2.wav"	"0,219485299"	12	"2"	"subsequent"	12	"yes"	9	"G"	2	"17"	"old_familyID"	"no"	6	"6b"	20190827	"17:12"	"180101_0036S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	9.1	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	NA	"dipońate"	NA	8	"MMMMMMMM"	8	NA	NA	NA	NA	0	1
"diponate"	"c108"	"diponate 11"	37	"DY"	"10-Sep-19"	11	"diponate"	1	NA	NA	""	"190829_0064S12_ch1"	94	296.802	298.374	NA	NA	"pairs/diponate_c108_1.wav"	"0,212936342"	11	"1"	"first"	40	"yes"	7	"B"	2	"34"	"old_familyID"	"yes"	10	"17a"	20190829	"15:42"	"190829_0064S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.5	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	NA	"dipońate"	NA	8	"MMMMMMMM"	8	NA	NA	NA	NA	0	1
"diponate"	"c115"	"diponate 25"	51	"DY"	"10-Sep-19"	25	"diponate"	0	"chiponate"	"0"	""	"190830_0071S12_ch1"	74	287.615	289.354	NA	NA	"pairs/diponate_c115_1.wav"	"0,812967169"	25	"1"	"first"	47	"yes"	7	"B"	NA	"k c115"	"not_found"	"yes"	8	"19a"	20190830	"13:52"	"190830_0071S12"	"names"	""	"EE last word not played"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	"tiponate"	"dipońate"	NA	8	"SMMMSMMM"	8	2	0	0	2	0.25	0.75
"diponate"	"c123"	"diponate 15"	41	"DY"	"10-Sep-19"	15	"diponate"	1	NA	NA	""	"190830_0082S12_ch1"	54	150.906	152.398	NA	NA	"pairs/diponate_c123_1.wav"	"0,300060844"	15	"1"	"first"	55	"yes"	7	"B"	NA	"k c123"	"not_found"	"yes"	8	"3a"	20190830	"end 15:04"	"190830_0082S12"	"names"	""	"lots of artifactsѕ; not for acoustic ana"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7.9	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	NA	"dipońate"	NA	8	"MMMMMMMM"	8	NA	NA	NA	NA	0	1
"diponate"	"c81"	"diponate 19"	45	"DY"	"10-Sep-19"	19	"diponate"	0	"di"	"0"	""	"180101_0036S12_ch1"	81	315.817	316.958	NA	NA	"pairs/diponate_c81_1.wav"	"0,623946239"	19	"1"	"first"	12	"yes"	9	"G"	2	"17"	"old_familyID"	"no"	6	"6b"	20190827	"17:12"	"180101_0036S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	9.1	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	"di"	"dipońate"	NA	8	"MMIIIIII"	8	0	0	6	6	0.75	0.25
"diponate"	"c118"	"diponate 30"	56	"DY"	"10-Sep-19"	30	"diponate"	0	"tiponate"	"0"	""	"190830_0075S12_ch1"	70	323.452	324.723	NA	NA	"pairs/diponate_c118_1.wav"	"0,943410476"	30	"1"	"first"	50	"yes"	5	"B"	NA	"k c118"	"not_found"	"yes"	6	"20b"	20190830	"14:17"	"190830_0075S12"	"names"	""	"€pparent refusal but restarted and ok, except for EE skip"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	5.3	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	"tiponate"	"dipońate"	NA	8	"SMMMSMMM"	8	2	0	0	2	0.25	0.75
"diponate"	"c84"	"diponate 8"	34	"DY"	"10-Sep-19"	8	"diponate"	1	NA	NA	""	"180102_0039S12_ch1"	102	456.19	457.517	NA	NA	"pairs/diponate_c84_1.wav"	"0,180499406"	8	"1"	"first"	15	"yes"	5	"B"	4	"NA-23b"	"interpolated_old_familyID"	"yes"	10	"8a"	20190828	"10:05"	"180101_0039S12"	"names"	""	"runny nose, equipment error - skipped and replayed"	""	"in house"	"Village#2"	5.5	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	NA	"dipońate"	NA	8	"MMMMMMMM"	8	NA	NA	NA	NA	0	1
"diponate"	"c77"	"diponate 10"	36	"DY"	"10-Sep-19"	10	"diponate"	0	"chiponate"	"0"	""	"180101_0032S12_ch1"	48	123.899	125.103	NA	NA	"pairs/diponate_c77_1.wav"	"0,205887408"	10	"1"	"first"	8	"yes"	7	"B"	5	"11"	"old_familyID"	"yes"	6	"4b"	20190827	""	"180101_0032S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	7.8	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	"tiponate"	"dipońate"	NA	8	"SMMMSMMM"	8	2	0	0	2	0.25	0.75
"diponate"	"c114"	"diponate 16"	42	"DY"	"10-Sep-19"	16	"diponate"	0	"diponade"	"0"	""	"190830_0070S12_ch1"	78	267.832	269.07	NA	NA	"pairs/diponate_c114_1.wav"	"0,42899569"	16	"1"	"first"	46	"yes"	8	"B"	NA	"k c114"	"not_found"	"yes"	12	"12a"	20190830	"ended 13:49"	"190830_0070S12"	"names"	""	"EE had to repeat items"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8.3	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	"diponade"	"dipońate"	NA	8	"MMMMSMSM"	8	2	0	0	2	0.25	0.75
"diponate"	"c105"	"diponate 22"	48	"DY"	"10-Sep-19"	22	"diponate"	0	"dipona-de"	"0"	""	"190829_0061S12_ch1"	60	256.9	259.509	NA	NA	"pairs/diponate_c105_2.wav"	"0,704821936"	22	"2"	"subsequent"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	"diponade"	"dipońate"	1	8	"MMMMSMSM"	8	2	0	0	2	0.25	0.75
"diponate"	"c121"	"diponate 23"	49	"DY"	"10-Sep-19"	23	"diponate"	1	NA	NA	""	"190830_0080S12_ch1"	70	177.137	178.661	NA	NA	"pairs/diponate_c121_1.wav"	"0,716374362"	23	"1"	"first"	53	"yes"	8	"B"	NA	"k c121"	"not_found"	"yes"	6	"1a"	20190830	"end 14:54"	"190830_0080S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8.6	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	NA	"dipońate"	NA	8	"MMMMMMMM"	8	NA	NA	NA	NA	0	1
"diponate"	"c105"	"diponate 5"	31	"DY"	"10-Sep-19"	5	"diponate"	0	"chiponate"	"0"	""	"190829_0061S12_ch1"	58	251.248	252.92	NA	NA	"pairs/diponate_c105_1.wav"	"0,087435101"	5	"1"	"first"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	"tiponate"	"dipońate"	NA	8	"SMMMSMMM"	8	2	0	0	2	0.25	0.75
"diponate"	"c82"	"diponate 4"	30	"DY"	"10-Sep-19"	4	"diponate"	1	NA	NA	""	"180101_0037S12_ch1"	86	204.413	205.937	NA	NA	"pairs/diponate_c82_1.wav"	"0,078467549"	4	"1"	"first"	13	"yes"	8	"G"	NA	"k c82"	"not_found"	NA	NA	"7a"	20190827	""	"180101_0037S12"	"names"	"yes"	""	"can't find in MarisaPtcpRecruitment-Rossel20190928"	"on veranda (in public)"	"Village#1"	8	"4"	"dipońate"	"ṭipɔnætɛ"	"d"	"i"	"p"	"o"	"ń"	"a"	"t"	"e"	53.25	-3.76735335305558	-3.55201740854268	NA	"dipońate"	NA	8	"MMMMMMMM"	8	NA	NA	NA	NA	0	1
"diyeto"	"c81"	"diyeto 21"	77	"DY"	"10-Sep-19"	21	"diyeto"	1	NA	NA	""	"180101_0036S12_ch1"	63	266.575	267.801	NA	NA	"pairs/diyeto_c81_1.wav"	"0,370073397"	21	"1"	"first"	12	"yes"	9	"G"	2	"17"	"old_familyID"	"no"	6	"6b"	20190827	"17:12"	"180101_0036S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	9.1	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	NA	"diyeto"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"diyeto"	"c76"	"diyeto 11"	67	"DY"	"10-Sep-19"	11	"diyeto"	1	NA	NA	""	"180101_0031S12_left"	56	202.965	204.158	NA	NA	"pairs/diyeto_c76_1.wav"	"0,168590629"	11	"1"	"first"	7	"yes"	10	"G"	4	"11"	"old_familyID"	"yes"	6	"4a"	20190827	""	"180101_0031S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	10.2	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	NA	"diyeto"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"diyeto"	"c107"	"diyeto 25"	81	"DY"	"10-Sep-19"	25	"diyeto"	0	"tiyeto"	"0"	""	"190829_0063S12_ch1"	66	246.293	247.263	NA	NA	"pairs/diyeto_c107_3.wav"	"0,52926298"	25	"3"	"subsequent"	39	"yes"	7	"B"	1	"30"	"old_familyID"	"yes"	10	"16b"	20190829	"ended 15:41"	"190829_0063S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.6	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	"tiyeto"	"diyeto"	NA	6	"SMMMMM"	6	1	0	0	1	0.166666666666667	0.833333333333333
"diyeto"	"c110"	"diyeto 27"	83	"DY"	"10-Sep-19"	27	"diyeto"	0	"tiyeto"	"0"	""	"190829_0066S12_ch1"	52	221.414	222.484	NA	NA	"pairs/diyeto_c110_1.wav"	"0,695748095"	27	"1"	"first"	42	"yes"	5	"B"	1	"33"	"old_familyID"	"yes"	8	"18a"	20190829	"ended 16:03"	"190829_0066S12"	"names"	""	"weird weak articulations"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	5.2	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	"tiyeto"	"diyeto"	NA	6	"SMMMMM"	6	1	0	0	1	0.166666666666667	0.833333333333333
"diyeto"	"c87"	"diyeto 36"	92	"DY"	"10-Sep-19"	36	"diyeto"	0	"tiyeto"	"0"	""	"180102_0042S12_ch1"	62	290.841	291.744	NA	NA	"pairs/diyeto_c87_4.wav"	"0,957211996"	36	"4"	"subsequent"	18	"yes"	4	"B"	6	"27"	"old_familyID"	"yes"	10	"9b"	20190828	"10:40"	"180101_0042S12"	"names"	""	"runny nose"	""	"in house"	"Village#2"	5	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	"tiyeto"	"diyeto"	NA	6	"SMMMMM"	6	1	0	0	1	0.166666666666667	0.833333333333333
"diyeto"	"c109"	"diyeto 10"	66	"DY"	"10-Sep-19"	10	"diyeto"	0	"piyeto"	"0"	""	"190829_0065S12_ch1"	64	203.419	204.523	NA	NA	"pairs/diyeto_c109_3.wav"	"0,137802565"	10	"3"	"subsequent"	41	"yes"	5	"B"	NA	"k c109"	"not_found"	"no"	10	"17b"	20190829	"15:50"	"190829_0065S12"	"names"	""	""	"can't find in MarisaPtcpRecruitment-Rossel20190928"	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	5.6	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	"piyeto"	"diyeto"	NA	6	"SMMMMM"	6	1	0	0	1	0.166666666666667	0.833333333333333
"diyeto"	"c109"	"diyeto 23"	79	"DY"	"10-Sep-19"	23	"diyeto"	0	"piyeto"	"0"	""	"190829_0065S12_ch1"	60	196.396	197.6	NA	NA	"pairs/diyeto_c109_1.wav"	"0,414905152"	23	"1"	"first"	41	"yes"	5	"B"	NA	"k c109"	"not_found"	"no"	10	"17b"	20190829	"15:50"	"190829_0065S12"	"names"	""	""	"can't find in MarisaPtcpRecruitment-Rossel20190928"	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	5.6	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	"piyeto"	"diyeto"	NA	6	"SMMMMM"	6	1	0	0	1	0.166666666666667	0.833333333333333
"diyeto"	"c118"	"diyeto 15"	71	"DY"	"10-Sep-19"	15	"diyeto"	0	"tiyeto"	"0"	""	"190830_0075S12_ch1"	46	257.073	257.835	NA	NA	"pairs/diyeto_c118_1.wav"	"0,254197408"	15	"1"	"first"	50	"yes"	5	"B"	NA	"k c118"	"not_found"	"yes"	6	"20b"	20190830	"14:17"	"190830_0075S12"	"names"	""	"€pparent refusal but restarted and ok, except for EE skip"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	5.3	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	"tiyeto"	"diyeto"	NA	6	"SMMMMM"	6	1	0	0	1	0.166666666666667	0.833333333333333
"diyeto"	"c93"	"diyeto 3"	59	"DY"	"10-Sep-19"	3	"diyeto"	0	"tiyeto"	"0"	""	"180102_0048S12_ch1"	89	289.085	290.089	NA	NA	"pairs/diyeto_c93_3.wav"	"0,012360545"	3	"3"	"subsequent"	24	"yes"	3	"G"	5	"18"	"old_familyID"	"yes"	8	"13a"	20190828	"12:08"	"180101_0048S12"	"names"	""	""	""	"in house"	"Village#2"	3.9	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	"tiyeto"	"diyeto"	NA	6	"SMMMMM"	6	1	0	0	1	0.166666666666667	0.833333333333333
"diyeto"	"c119"	"diyeto 18"	74	"DY"	"10-Sep-19"	18	"diyeto"	0	"e-tóó"	"sitting"	""	"190830_0078S12_ch1"	42	340.55	341.725	NA	NA	"pairs/diyeto_c119_1.wav"	"0,308836664"	18	"1"	"first"	51	"yes"	7	"B"	NA	"k c119"	"not_found"	"yes"	8	"18a"	20190830	"14:28"	"190830_0078S12"	"names"	""	"intended order 18a"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	"etO"	"diyeto"	1	6	"IIIMMS"	6	1	0	3	4	0.666666666666667	0.333333333333333
"diyeto"	"c84"	"diyeto 29"	85	"DY"	"10-Sep-19"	29	"diyeto"	1	NA	NA	""	"180102_0039S12_ch1"	66	262.875	263.778	NA	NA	"pairs/diyeto_c84_1.wav"	"0,758243757"	29	"1"	"first"	15	"yes"	5	"B"	4	"NA-23b"	"interpolated_old_familyID"	"yes"	10	"8a"	20190828	"10:05"	"180101_0039S12"	"names"	""	"runny nose, equipment error - skipped and replayed"	""	"in house"	"Village#2"	5.5	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	NA	"diyeto"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"diyeto"	"c118"	"diyeto 28"	84	"DY"	"10-Sep-19"	28	"diyeto"	0	"tiyeto"	"0"	""	"190830_0075S12_ch1"	48	260.946	261.74	NA	NA	"pairs/diyeto_c118_2.wav"	"0,720690222"	28	"2"	"subsequent"	50	"yes"	5	"B"	NA	"k c118"	"not_found"	"yes"	6	"20b"	20190830	"14:17"	"190830_0075S12"	"names"	""	"€pparent refusal but restarted and ok, except for EE skip"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	5.3	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	"tiyeto"	"diyeto"	NA	6	"SMMMMM"	6	1	0	0	1	0.166666666666667	0.833333333333333
"diyeto"	"c84"	"diyeto 26"	82	"DY"	"10-Sep-19"	26	"diyeto"	1	NA	NA	""	"180102_0039S12_ch1"	84	407.711	408.848	NA	NA	"pairs/diyeto_c84_4.wav"	"0,635243225"	26	"4"	"subsequent"	15	"yes"	5	"B"	4	"NA-23b"	"interpolated_old_familyID"	"yes"	10	"8a"	20190828	"10:05"	"180101_0039S12"	"names"	""	"runny nose, equipment error - skipped and replayed"	""	"in house"	"Village#2"	5.5	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	NA	"diyeto"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"diyeto"	"c83"	"diyeto 1"	57	"DY"	"10-Sep-19"	1	"diyeto"	0	"tiyeto"	"0"	""	"180101_0038S12_ch1"	62	174.153	175.235	NA	NA	"pairs/diyeto_c83_1.wav"	"0,003852982"	1	"1"	"first"	14	"yes"	6	"B"	NA	"k c83"	"not_found"	NA	NA	"7b"	20190827	"17:25"	"180101_0038S12"	"names"	""	"memorized?"	"can't find in MarisaPtcpRecruitment-Rossel20190928"	"in house"	"Village#1"	6	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	"tiyeto"	"diyeto"	NA	6	"SMMMMM"	6	1	0	0	1	0.166666666666667	0.833333333333333
"diyeto"	"c107"	"diyeto 2"	58	"DY"	"10-Sep-19"	2	"diyeto"	0	"piyeto"	"0"	""	"190829_0063S12_ch1"	64	242.781	243.751	NA	NA	"pairs/diyeto_c107_2.wav"	"0,008801316"	2	"2"	"subsequent"	39	"yes"	7	"B"	1	"30"	"old_familyID"	"yes"	10	"16b"	20190829	"ended 15:41"	"190829_0063S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.6	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	"piyeto"	"diyeto"	NA	6	"SMMMMM"	6	1	0	0	1	0.166666666666667	0.833333333333333
"diyeto"	"c118"	"diyeto 17"	73	"DY"	"10-Sep-19"	17	"diyeto"	0	"tiyeto"	"0"	""	"190830_0075S12_ch1"	52	272.849	274.309	NA	NA	"pairs/diyeto_c118_4.wav"	"0,295616495"	17	"4"	"subsequent"	50	"yes"	5	"B"	NA	"k c118"	"not_found"	"yes"	6	"20b"	20190830	"14:17"	"190830_0075S12"	"names"	""	"€pparent refusal but restarted and ok, except for EE skip"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	5.3	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	"tiyeto"	"diyeto"	NA	6	"SMMMMM"	6	1	0	0	1	0.166666666666667	0.833333333333333
"diyeto"	"c80"	"diyeto 34"	90	"DY"	"10-Sep-19"	34	"diyeto"	0	"piyetóó"	"someone sitting"	""	"180101_0035S12_ch1"	52	195.054	195.816	NA	NA	"pairs/diyeto_c80_1.wav"	"0,88753263"	34	"1"	"first"	11	"yes"	7	"B"	3	"17"	"old_familyID"	"no"	6	"5b"	20190827	""	"180101_0035S12"	NA	"yes"	"memorized?"	""	"on veranda (in public)"	"Village#1"	7.4	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	"piyetO"	"diyeto"	NA	6	"SMMMMS"	6	2	0	0	2	0.333333333333333	0.666666666666667
"diyeto"	"c84"	"diyeto 14"	70	"DY"	"10-Sep-19"	14	"diyeto"	1	NA	NA	""	"180102_0039S12_ch1"	86	413.297	414.367	NA	NA	"pairs/diyeto_c84_5.wav"	"0,230107847"	14	"5"	"subsequent"	15	"yes"	5	"B"	4	"NA-23b"	"interpolated_old_familyID"	"yes"	10	"8a"	20190828	"10:05"	"180101_0039S12"	"names"	""	"runny nose, equipment error - skipped and replayed"	""	"in house"	"Village#2"	5.5	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	NA	"diyeto"	NA	6	"MMMMMM"	6	NA	NA	NA	NA	0	1
"diyeto"	"c93"	"diyeto 16"	72	"DY"	"10-Sep-19"	16	"diyeto"	0	"tiyeto"	"0"	""	"180102_0048S12_ch1"	87	285.353	286.156	NA	NA	"pairs/diyeto_c93_2.wav"	"0,281703742"	16	"2"	"subsequent"	24	"yes"	3	"G"	5	"18"	"old_familyID"	"yes"	8	"13a"	20190828	"12:08"	"180101_0048S12"	"names"	""	""	""	"in house"	"Village#2"	3.9	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	"tiyeto"	"diyeto"	NA	6	"SMMMMM"	6	1	0	0	1	0.166666666666667	0.833333333333333
"diyeto"	"c87"	"diyeto 35"	91	"DY"	"10-Sep-19"	35	"diyeto"	0	"tiyeto"	"0"	""	"180102_0042S12_ch1"	56	277.463	278.399	NA	NA	"pairs/diyeto_c87_1.wav"	"0,942804515"	35	"1"	"first"	18	"yes"	4	"B"	6	"27"	"old_familyID"	"yes"	10	"9b"	20190828	"10:40"	"180101_0042S12"	"names"	""	"runny nose"	""	"in house"	"Village#2"	5	"3"	"diyeto"	"ṭijɛtɔ"	"d"	"i"	"y"	"e"	"t"	"o"	NA	NA	57.5	-3.23598619464292	-3.18790862468978	"tiyeto"	"diyeto"	NA	6	"SMMMMM"	6	1	0	0	1	0.166666666666667	0.833333333333333
